policy_id,x,n,t,OIS,OID,k,delta,surrender_value
83,492,167,83,4000.0,1000.0,4.0,0.75,534.3802758876891
83,492,167,125,4000.0,1000.0,4.0,0.75,770.0441054007126
83,492,167,167,4000.0,1000.0,4.0,0.75,970.0
84,263,356,35,4000.0,1000.0,4.0,0.75,108.63475980092517
84,263,356,89,4000.0,1000.0,4.0,0.75,276.5157616743975
84,263,356,178,4000.0,1000.0,4.0,0.75,551.5596375623419
84,263,356,267,4000.0,1000.0,4.0,0.75,800.8208148962086
84,263,356,356,4000.0,1000.0,4.0,0.75,970.0
85,314,116,11,1000.0,1000.0,1.0,0.0,90.75075139245837
85,314,116,29,1000.0,1000.0,1.0,0.0,239.81674297762015
85,314,116,58,1000.0,1000.0,1.0,0.0,481.40730142387116
85,314,116,87,1000.0,1000.0,1.0,0.0,724.7770832963964
85,314,116,116,1000.0,1000.0,1.0,0.0,970.0
86,403,360,36,1000.0,3000.0,0.3333333333333333,0.0,263.36383903916925
86,403,360,90,1000.0,3000.0,0.3333333333333333,0.0,662.606657709005
86,403,360,180,1000.0,3000.0,0.3333333333333333,0.0,1000.0
86,403,360,270,1000.0,3000.0,0.3333333333333333,0.0,1000.0
86,403,360,360,1000.0,3000.0,0.3333333333333333,0.0,1000.0
87,466,33,3,1000.0,1000.0,1.0,0.0,87.7862896797811
87,466,33,8,1000.0,1000.0,1.0,0.0,234.27059397522166
87,466,33,16,1000.0,1000.0,1.0,0.0,469.1004025482122
87,466,33,24,1000.0,1000.0,1.0,0.0,704.4798494521045
87,466,33,33,1000.0,1000.0,1.0,0.0,970.0
88,336,300,30,2000.0,1000.0,2.0,0.25,99.33083782865731
88,336,300,75,2000.0,1000.0,2.0,0.25,249.22531726922696
88,336,300,150,2000.0,1000.0,2.0,0.25,498.28616607435083
88,336,300,225,2000.0,1000.0,2.0,0.25,741.796115974001
88,336,300,300,2000.0,1000.0,2.0,0.25,970.0
89,223,105,10,1000.0,4000.0,0.25,0.0,365.13196958106363
89,223,105,26,1000.0,4000.0,0.25,0.0,951.1781513757672
89,223,105,52,1000.0,4000.0,0.25,0.0,1000.0
89,223,105,78,1000.0,4000.0,0.25,0.0,1000.0
89,223,105,105,1000.0,4000.0,0.25,0.0,1000.0
90,761,128,12,3000.0,1000.0,3.0,0.5,115.41451117169701
90,761,128,32,3000.0,1000.0,3.0,0.5,299.3390326662051
90,761,128,64,3000.0,1000.0,3.0,0.5,568.3301794716095
90,761,128,96,3000.0,1000.0,3.0,0.5,797.830745936434
90,761,128,128,3000.0,1000.0,3.0,0.5,970.0
91,312,38,3,1000.0,2000.0,0.5,0.0,152.46628502770997
91,312,38,9,1000.0,2000.0,0.5,0.0,457.7538342896092
91,312,38,19,1000.0,2000.0,0.5,0.0,967.6200623594747
91,312,38,28,1000.0,2000.0,0.5,0.0,1000.0
91,312,38,38,1000.0,2000.0,0.5,0.0,1000.0
92,295,418,41,3000.0,1000.0,3.0,0.5,118.9361215792799
92,295,418,104,3000.0,1000.0,3.0,0.5,302.9967395365613
92,295,418,209,3000.0,1000.0,3.0,0.5,601.2082884224122
92,295,418,313,3000.0,1000.0,3.0,0.5,849.0532949513945
92,295,418,418,3000.0,1000.0,3.0,0.5,970.0
93,249,416,41,1000.0,4000.0,0.25,0.0,353.78996724204205
93,249,416,104,1000.0,4000.0,0.25,0.0,904.4991301098378
93,249,416,208,1000.0,4000.0,0.25,0.0,1000.0
93,249,416,312,1000.0,4000.0,0.25,0.0,1000.0
93,249,416,416,1000.0,4000.0,0.25,0.0,1000.0
94,686,172,17,5000.0,1000.0,5.0,1.0,182.01768164829235
94,686,172,43,5000.0,1000.0,5.0,1.0,431.6890141729811
94,686,172,86,5000.0,1000.0,5.0,1.0,769.8901549919533
94,686,172,129,5000.0,1000.0,5.0,1.0,974.9616634194189
94,686,172,172,5000.0,1000.0,5.0,1.0,970.0
95,578,314,31,1000.0,2000.0,0.5,0.0,166.81613511836187
95,578,314,78,1000.0,2000.0,0.5,0.0,420.36798795442894
95,578,314,157,1000.0,2000.0,0.5,0.0,858.3883625923819
95,578,314,235,1000.0,2000.0,0.5,0.0,1000.0
95,578,314,314,1000.0,2000.0,0.5,0.0,1000.0
96,393,174,17,1000.0,1000.0,1.0,0.0,93.10133771536862
96,393,174,43,1000.0,1000.0,1.0,0.0,236.04288673693168
96,393,174,87,1000.0,1000.0,1.0,0.0,479.738004258126
96,393,174,130,1000.0,1000.0,1.0,0.0,720.3855723088205
96,393,174,174,1000.0,1000.0,1.0,0.0,970.0
97,239,383,38,1000.0,1000.0,1.0,0.0,92.69535179067633
97,239,383,95,1000.0,1000.0,1.0,0.0,233.1750504220935
97,239,383,191,1000.0,1000.0,1.0,0.0,473.92768006904095
97,239,383,287,1000.0,1000.0,1.0,0.0,718.97723397034
97,239,383,383,1000.0,1000.0,1.0,0.0,970.0
98,354,25,2,4000.0,1000.0,4.0,0.75,77.4041938717733
98,354,25,6,4000.0,1000.0,4.0,0.75,232.33256048253776
98,354,25,12,4000.0,1000.0,4.0,0.75,464.89609585092086
98,354,25,18,4000.0,1000.0,4.0,0.75,697.8874566774873
98,354,25,25,4000.0,1000.0,4.0,0.75,969.9999999999999
99,585,288,28,1000.0,3000.0,0.3333333333333333,0.0,240.30886940002563
99,585,288,72,1000.0,3000.0,0.3333333333333333,0.0,622.3597799556787
99,585,288,144,1000.0,3000.0,0.3333333333333333,0.0,1000.0
99,585,288,216,1000.0,3000.0,0.3333333333333333,0.0,1000.0
99,585,288,288,1000.0,3000.0,0.3333333333333333,0.0,1000.0
100,274,109,10,5000.0,1000.0,5.0,1.0,88.29298040752548
100,274,109,27,5000.0,1000.0,5.0,1.0,238.85348070651054
100,274,109,54,5000.0,1000.0,5.0,1.0,478.2944309307468
100,274,109,81,5000.0,1000.0,5.0,1.0,719.2060564141312
100,274,109,109,5000.0,1000.0,5.0,1.0,970.0
101,328,107,10,4000.0,1000.0,4.0,0.75,89.97208999837733
101,328,107,26,4000.0,1000.0,4.0,0.75,234.40994937173798
101,328,107,53,4000.0,1000.0,4.0,0.75,479.0425148872745
101,328,107,80,4000.0,1000.0,4.0,0.75,724.6984258476342
101,328,107,107,4000.0,1000.0,4.0,0.75,970.0
102,622,132,13,1000.0,2000.0,0.5,0.0,182.002383536975
102,622,132,33,1000.0,2000.0,0.5,0.0,464.2351522456051
102,622,132,66,1000.0,2000.0,0.5,0.0,938.398356193988
102,622,132,99,1000.0,2000.0,0.5,0.0,1000.0
102,622,132,132,1000.0,2000.0,0.5,0.0,1000.0
103,235,264,26,4000.0,1000.0,4.0,0.75,96.42022604596968
103,235,264,66,4000.0,1000.0,4.0,0.75,244.62155090965058
103,235,264,132,4000.0,1000.0,4.0,0.75,490.2586437238363
103,235,264,198,4000.0,1000.0,4.0,0.75,735.6630949932986
103,235,264,264,4000.0,1000.0,4.0,0.75,970.0
104,469,365,36,1000.0,2000.0,0.5,0.0,172.48730800598858
104,469,365,91,1000.0,2000.0,0.5,0.0,437.52586764666074
104,469,365,182,1000.0,2000.0,0.5,0.0,883.9613389510574
104,469,365,273,1000.0,2000.0,0.5,0.0,1000.0
104,469,365,365,1000.0,2000.0,0.5,0.0,1000.0
105,227,45,4,5000.0,1000.0,5.0,1.0,85.99220372492383
105,227,45,11,5000.0,1000.0,5.0,1.0,236.5355067638979
105,227,45,22,5000.0,1000.0,5.0,1.0,473.4246758847806
105,227,45,33,5000.0,1000.0,5.0,1.0,710.6820366112153
105,227,45,45,5000.0,1000.0,5.0,1.0,970.0
106,315,71,7,1000.0,2000.0,0.5,0.0,189.68160026720753
106,315,71,17,1000.0,2000.0,0.5,0.0,461.2514338014589
106,315,71,35,1000.0,2000.0,0.5,0.0,951.8523204883858
106,315,71,53,1000.0,2000.0,0.5,0.0,1000.0
106,315,71,71,1000.0,2000.0,0.5,0.0,1000.0
107,606,201,20,5000.0,1000.0,5.0,1.0,177.0599328871682
107,606,201,50,5000.0,1000.0,5.0,1.0,416.556607796935
107,606,201,100,5000.0,1000.0,5.0,1.0,740.5218971655179
107,606,201,150,5000.0,1000.0,5.0,1.0,939.6994564240568
107,606,201,201,5000.0,1000.0,5.0,1.0,970.0
108,262,64,6,2000.0,1000.0,2.0,0.25,90.31000739000318
108,262,64,16,2000.0,1000.0,2.0,0.25,241.0915741642858
108,262,64,32,2000.0,1000.0,2.0,0.25,483.1373876608597
108,262,64,48,2000.0,1000.0,2.0,0.25,726.1119606316744
108,262,64,64,2000.0,1000.0,2.0,0.25,970.0
109,544,244,24,2000.0,1000.0,2.0,0.25,109.96711518236616
109,544,244,61,2000.0,1000.0,2.0,0.25,274.5550229371662
109,544,244,122,2000.0,1000.0,2.0,0.25,529.4669036361994
109,544,244,183,2000.0,1000.0,2.0,0.25,762.3983977137256
109,544,244,244,2000.0,1000.0,2.0,0.25,970.0
110,435,236,23,1000.0,4000.0,0.25,0.0,358.2615824885352
110,435,236,59,1000.0,4000.0,0.25,0.0,923.7322707404637
110,435,236,118,1000.0,4000.0,0.25,0.0,1000.0
110,435,236,177,1000.0,4000.0,0.25,0.0,1000.0
110,435,236,236,1000.0,4000.0,0.25,0.0,1000.0
111,344,289,28,2000.0,1000.0,2.0,0.25,96.12072070169198
111,344,289,72,2000.0,1000.0,2.0,0.25,247.96974480835377
111,344,289,144,2000.0,1000.0,2.0,0.25,495.62571474071245
111,344,289,216,2000.0,1000.0,2.0,0.25,738.1338344673974
111,344,289,289,2000.0,1000.0,2.0,0.25,970.0
112,534,99,9,1000.0,4000.0,0.25,0.0,344.4566010176373
112,534,99,24,1000.0,4000.0,0.25,0.0,921.2128513356092
112,534,99,49,1000.0,4000.0,0.25,0.0,1000.0
112,534,99,74,1000.0,4000.0,0.25,0.0,1000.0
112,534,99,99,1000.0,4000.0,0.25,0.0,1000.0
113,393,305,30,1000.0,4000.0,0.25,0.0,354.9465677910685
113,393,305,76,1000.0,4000.0,0.25,0.0,904.4623557700844
113,393,305,152,1000.0,4000.0,0.25,0.0,1000.0
113,393,305,228,1000.0,4000.0,0.25,0.0,1000.0
113,393,305,305,1000.0,4000.0,0.25,0.0,1000.0
114,219,367,36,2000.0,1000.0,2.0,0.25,94.73204703259236
114,219,367,91,2000.0,1000.0,2.0,0.25,240.16071259476158
114,219,367,183,2000.0,1000.0,2.0,0.25,486.58825471812236
114,219,367,275,2000.0,1000.0,2.0,0.25,733.2120351038413
114,219,367,367,2000.0,1000.0,2.0,0.25,970.0
115,243,239,23,1000.0,1000.0,1.0,0.0,90.94889317496528
115,243,239,59,1000.0,1000.0,1.0,0.0,234.2519326436374
115,243,239,119,1000.0,1000.0,1.0,0.0,475.85172769283804
115,243,239,179,1000.0,1000.0,1.0,0.0,721.0538193675236
115,243,239,239,1000.0,1000.0,1.0,0.0,970.0
116,646,155,15,1000.0,4000.0,0.25,0.0,344.596166084493
116,646,155,38,1000.0,4000.0,0.25,0.0,880.3103256343852
116,646,155,77,1000.0,4000.0,0.25,0.0,1000.0
116,646,155,116,1000.0,4000.0,0.25,0.0,1000.0
116,646,155,155,1000.0,4000.0,0.25,0.0,1000.0
117,504,114,11,4000.0,1000.0,4.0,0.75,99.09678321581697
117,504,114,28,4000.0,1000.0,4.0,0.75,250.60951301587298
117,504,114,57,4000.0,1000.0,4.0,0.75,504.02884042025255
117,504,114,85,4000.0,1000.0,4.0,0.75,739.4067525974857
117,504,114,114,4000.0,1000.0,4.0,0.75,970.0000000000001
118,480,84,8,1000.0,2000.0,0.5,0.0,182.34201497217293
118,480,84,21,1000.0,2000.0,0.5,0.0,479.55061312829224
118,480,84,42,1000.0,2000.0,0.5,0.0,962.2971185253457
118,480,84,63,1000.0,2000.0,0.5,0.0,1000.0
118,480,84,84,1000.0,2000.0,0.5,0.0,1000.0
119,625,215,21,1000.0,1000.0,1.0,0.0,91.97501106763059
119,625,215,53,1000.0,1000.0,1.0,0.0,231.67472646412503
119,625,215,107,1000.0,1000.0,1.0,0.0,468.3833955713435
119,625,215,161,1000.0,1000.0,1.0,0.0,711.2764520144724
119,625,215,215,1000.0,1000.0,1.0,0.0,970.0
120,764,124,12,1000.0,2000.0,0.5,0.0,169.12692555648852
120,764,124,31,1000.0,2000.0,0.5,0.0,441.3359519098056
120,764,124,62,1000.0,2000.0,0.5,0.0,902.1410007454518
120,764,124,93,1000.0,2000.0,0.5,0.0,1000.0
120,764,124,124,1000.0,2000.0,0.5,0.0,1000.0
121,480,369,36,2000.0,1000.0,2.0,0.25,127.4299073116555
121,480,369,92,2000.0,1000.0,2.0,0.25,319.49950109252785
121,480,369,184,2000.0,1000.0,2.0,0.25,603.5740994178366
121,480,369,276,2000.0,1000.0,2.0,0.25,831.5564228414554
121,480,369,369,2000.0,1000.0,2.0,0.25,970.0
122,334,45,4,1000.0,2000.0,0.5,0.0,171.5268999473881
122,334,45,11,1000.0,2000.0,0.5,0.0,472.1321135006283
122,334,45,22,1000.0,2000.0,0.5,0.0,945.6021921304146
122,334,45,33,1000.0,2000.0,0.5,0.0,1000.0
122,334,45,45,1000.0,2000.0,0.5,0.0,1000.0
123,239,25,2,1000.0,2000.0,0.5,0.0,154.75587730224615
123,239,25,6,1000.0,2000.0,0.5,0.0,464.49829723245693
123,239,25,12,1000.0,2000.0,0.5,0.0,929.6891937374932
123,239,25,18,1000.0,2000.0,0.5,0.0,1000.0
123,239,25,25,1000.0,2000.0,0.5,0.0,1000.0
124,553,300,30,4000.0,1000.0,4.0,0.75,212.8520601823235
124,553,300,75,4000.0,1000.0,4.0,0.75,502.212180087658
124,553,300,150,4000.0,1000.0,4.0,0.75,881.7788281331796
124,553,300,225,4000.0,1000.0,4.0,0.75,1083.5991116490027
124,553,300,300,4000.0,1000.0,4.0,0.75,970.0
125,560,261,26,1000.0,5000.0,0.2,0.0,421.6529725700306
125,560,261,65,1000.0,5000.0,0.2,0.0,1000.0
125,560,261,130,1000.0,5000.0,0.2,0.0,1000.0
125,560,261,195,1000.0,5000.0,0.2,0.0,1000.0
125,560,261,261,1000.0,5000.0,0.2,0.0,1000.0
126,497,84,8,1000.0,4000.0,0.25,0.0,363.81553522973593
126,497,84,21,1000.0,4000.0,0.25,0.0,957.0771772423307
126,497,84,42,1000.0,4000.0,0.25,0.0,1000.0
126,497,84,63,1000.0,4000.0,0.25,0.0,1000.0
126,497,84,84,1000.0,4000.0,0.25,0.0,1000.0
127,289,154,15,4000.0,1000.0,4.0,0.75,93.82769513344333
127,289,154,38,4000.0,1000.0,4.0,0.75,237.73290221296443
127,289,154,77,4000.0,1000.0,4.0,0.75,483.4488913898931
127,289,154,115,4000.0,1000.0,4.0,0.75,724.10466752067
127,289,154,154,4000.0,1000.0,4.0,0.75,970.0
128,245,332,33,2000.0,1000.0,2.0,0.25,95.62466799657686
128,245,332,83,2000.0,1000.0,2.0,0.25,241.5232865096126
128,245,332,166,2000.0,1000.0,2.0,0.25,486.7943026665796
128,245,332,249,2000.0,1000.0,2.0,0.25,731.9501501836895
128,245,332,332,2000.0,1000.0,2.0,0.25,969.9999999999999
129,465,65,6,4000.0,1000.0,4.0,0.75,89.94187541969961
129,465,65,16,4000.0,1000.0,4.0,0.75,239.98334899233257
129,465,65,32,4000.0,1000.0,4.0,0.75,479.16951107774315
129,465,65,48,4000.0,1000.0,4.0,0.75,717.6217578680336
129,465,65,65,4000.0,1000.0,4.0,0.75,970.0
130,631,106,10,1000.0,2000.0,0.5,0.0,175.94217639081913
130,631,106,26,1000.0,2000.0,0.5,0.0,459.4809583344392
130,631,106,53,1000.0,2000.0,0.5,0.0,945.3078519892993
130,631,106,79,1000.0,2000.0,0.5,0.0,1000.0
130,631,106,106,1000.0,2000.0,0.5,0.0,1000.0
131,452,410,41,1000.0,3000.0,0.3333333333333333,0.0,244.3983966959344
131,452,410,102,1000.0,3000.0,0.3333333333333333,0.0,611.7865781313471
131,452,410,205,1000.0,3000.0,0.3333333333333333,0.0,1000.0
131,452,410,307,1000.0,3000.0,0.3333333333333333,0.0,1000.0
131,452,410,410,1000.0,3000.0,0.3333333333333333,0.0,1000.0
132,473,213,21,1000.0,4000.0,0.25,0.0,362.36222532159377
132,473,213,53,1000.0,4000.0,0.25,0.0,918.888284159003
132,473,213,106,1000.0,4000.0,0.25,0.0,1000.0
132,473,213,159,1000.0,4000.0,0.25,0.0,1000.0
132,473,213,213,1000.0,4000.0,0.25,0.0,1000.0
133,455,237,23,2000.0,1000.0,2.0,0.25,99.94792089883516
133,455,237,59,2000.0,1000.0,2.0,0.25,255.43028589438856
133,455,237,118,2000.0,1000.0,2.0,0.25,505.13117190305036
133,455,237,177,2000.0,1000.0,2.0,0.25,743.1649595033186
133,455,237,237,2000.0,1000.0,2.0,0.25,969.9999999999999
134,740,138,13,5000.0,1000.0,5.0,1.0,161.4985144167482
134,740,138,34,5000.0,1000.0,5.0,1.0,402.94419814185954
134,740,138,69,5000.0,1000.0,5.0,1.0,731.3985471153568
134,740,138,103,5000.0,1000.0,5.0,1.0,937.0134890987756
134,740,138,138,5000.0,1000.0,5.0,1.0,970.0
135,301,393,39,4000.0,1000.0,4.0,0.75,131.45457342497608
135,301,393,98,4000.0,1000.0,4.0,0.75,331.34189804988324
135,301,393,196,4000.0,1000.0,4.0,0.75,648.9726526766696
135,301,393,294,4000.0,1000.0,4.0,0.75,899.7750696199606
135,301,393,393,4000.0,1000.0,4.0,0.75,969.9999999999999
136,675,126,12,4000.0,1000.0,4.0,0.75,115.26955953229219
136,675,126,31,4000.0,1000.0,4.0,0.75,288.9432528397864
136,675,126,63,4000.0,1000.0,4.0,0.75,554.0031255178781
136,675,126,94,4000.0,1000.0,4.0,0.75,781.1334517821645
136,675,126,126,4000.0,1000.0,4.0,0.75,970.0
137,326,92,9,1000.0,2000.0,0.5,0.0,187.73211563435413
137,326,92,23,1000.0,2000.0,0.5,0.0,480.63568251119597
137,326,92,46,1000.0,2000.0,0.5,0.0,964.124762187776
137,326,92,69,1000.0,2000.0,0.5,0.0,1000.0
137,326,92,92,1000.0,2000.0,0.5,0.0,1000.0
138,277,411,41,3000.0,1000.0,3.0,0.5,114.86761029943636
138,277,411,102,3000.0,1000.0,3.0,0.5,286.79678787697924
138,277,411,205,3000.0,1000.0,3.0,0.5,572.9616634325494
138,277,411,308,3000.0,1000.0,3.0,0.5,824.1653369876028
138,277,411,411,3000.0,1000.0,3.0,0.5,970.0
139,637,105,10,5000.0,1000.0,5.0,1.0,111.2360770200354
139,637,105,26,5000.0,1000.0,5.0,1.0,281.2859222008755
139,637,105,52,5000.0,1000.0,5.0,1.0,539.38268718169
139,637,105,78,5000.0,1000.0,5.0,1.0,767.6492604418283
139,637,105,105,5000.0,1000.0,5.0,1.0,970.0000000000001
140,435,296,29,4000.0,1000.0,4.0,0.75,141.83775848957865
140,435,296,74,4000.0,1000.0,4.0,0.75,356.0833286177339
140,435,296,148,4000.0,1000.0,4.0,0.75,671.0789259676353
140,435,296,222,4000.0,1000.0,4.0,0.75,893.4621947271173
140,435,296,296,4000.0,1000.0,4.0,0.75,970.0
141,574,312,31,4000.0,1000.0,4.0,0.75,242.52612516646795
141,574,312,78,4000.0,1000.0,4.0,0.75,572.8541807401916
141,574,312,156,4000.0,1000.0,4.0,0.75,1000.022000133485
141,574,312,234,4000.0,1000.0,4.0,0.75,1211.0023375938597
141,574,312,312,4000.0,1000.0,4.0,0.75,970.0000000000001
142,400,100,10,1000.0,2000.0,0.5,0.0,191.56533906355833
142,400,100,25,1000.0,2000.0,0.5,0.0,479.7939811150756
142,400,100,50,1000.0,2000.0,0.5,0.0,962.7589930744299
142,400,100,75,1000.0,2000.0,0.5,0.0,1000.0
142,400,100,100,1000.0,2000.0,0.5,0.0,1000.0
143,331,91,9,2000.0,1000.0,2.0,0.25,94.99875085061022
143,331,91,22,2000.0,1000.0,2.0,0.25,232.63260487883613
143,331,91,45,2000.0,1000.0,2.0,0.25,477.1073678706549
143,331,91,68,2000.0,1000.0,2.0,0.25,722.904830982985
143,331,91,91,2000.0,1000.0,2.0,0.25,970.0
144,426,60,6,3000.0,1000.0,3.0,0.5,96.66939951716287
144,426,60,15,3000.0,1000.0,3.0,0.5,241.72373640719712
144,426,60,30,3000.0,1000.0,3.0,0.5,483.9124400149661
144,426,60,45,3000.0,1000.0,3.0,0.5,726.5952829554675
144,426,60,60,3000.0,1000.0,3.0,0.5,970.0
145,606,63,6,1000.0,3000.0,0.3333333333333333,0.0,271.71629202059404
145,606,63,15,1000.0,3000.0,0.3333333333333333,0.0,680.9080084583491
145,606,63,31,1000.0,3000.0,0.3333333333333333,0.0,1000.0
145,606,63,47,1000.0,3000.0,0.3333333333333333,0.0,1000.0
145,606,63,63,1000.0,3000.0,0.3333333333333333,0.0,1000.0
146,391,305,30,4000.0,1000.0,4.0,0.75,130.72156301439395
146,391,305,76,4000.0,1000.0,4.0,0.75,325.49570471131216
146,391,305,152,4000.0,1000.0,4.0,0.75,625.904586247138
146,391,305,228,4000.0,1000.0,4.0,0.75,860.3542437359002
146,391,305,305,4000.0,1000.0,4.0,0.75,970.0
147,358,329,32,3000.0,1000.0,3.0,0.5,112.03186722862006
147,358,329,82,3000.0,1000.0,3.0,0.5,286.4342122089517
147,358,329,164,3000.0,1000.0,3.0,0.5,561.9312379880531
147,358,329,246,3000.0,1000.0,3.0,0.5,803.1032650680033
147,358,329,329,3000.0,1000.0,3.0,0.5,970.0000000000001
148,568,32,3,1000.0,1000.0,1.0,0.0,90.34601924297614
148,568,32,8,1000.0,1000.0,1.0,0.0,241.2102860067692
148,568,32,16,1000.0,1000.0,1.0,0.0,483.17989016452657
148,568,32,24,1000.0,1000.0,1.0,0.0,726.091622171736
148,568,32,32,1000.0,1000.0,1.0,0.0,970.0
149,337,79,7,1000.0,2000.0,0.5,0.0,170.2953447234493
149,337,79,19,1000.0,2000.0,0.5,0.0,462.92834762700824
149,337,79,39,1000.0,2000.0,0.5,0.0,952.6735544227882
149,337,79,59,1000.0,2000.0,0.5,0.0,1000.0
149,337,79,79,1000.0,2000.0,0.5,0.0,1000.0
150,381,240,24,1000.0,5000.0,0.2,0.0,464.0555025620568
150,381,240,60,1000.0,5000.0,0.2,0.0,1000.0
150,381,240,120,1000.0,5000.0,0.2,0.0,1000.0
150,381,240,180,1000.0,5000.0,0.2,0.0,1000.0
150,381,240,240,1000.0,5000.0,0.2,0.0,1000.0
151,744,61,6,5000.0,1000.0,5.0,1.0,103.6292180847753
151,744,61,15,5000.0,1000.0,5.0,1.0,258.0244736552236
151,744,61,30,5000.0,1000.0,5.0,1.0,505.3518341481004
151,744,61,45,5000.0,1000.0,5.0,1.0,738.3353406290671
151,744,61,61,5000.0,1000.0,5.0,1.0,970.0
152,404,76,7,2000.0,1000.0,2.0,0.25,88.79397175351059
152,404,76,19,2000.0,1000.0,2.0,0.25,241.24138616080626
152,404,76,38,2000.0,1000.0,2.0,0.25,483.2072159115628
152,404,76,57,2000.0,1000.0,2.0,0.25,726.0449034592208
152,404,76,76,2000.0,1000.0,2.0,0.25,970.0
153,478,373,37,1000.0,4000.0,0.25,0.0,321.42176619544136
153,478,373,93,1000.0,4000.0,0.25,0.0,814.079868780652
153,478,373,186,1000.0,4000.0,0.25,0.0,1000.0
153,478,373,279,1000.0,4000.0,0.25,0.0,1000.0
153,478,373,373,1000.0,4000.0,0.25,0.0,1000.0
154,403,117,11,1000.0,1000.0,1.0,0.0,90.02830763524383
154,403,117,29,1000.0,1000.0,1.0,0.0,237.77667098305596
154,403,117,58,1000.0,1000.0,1.0,0.0,477.09450654828044
154,403,117,87,1000.0,1000.0,1.0,0.0,718.291214501973
154,403,117,117,1000.0,1000.0,1.0,0.0,970.0
155,523,363,36,4000.0,1000.0,4.0,0.75,262.7627293481416
155,523,363,90,4000.0,1000.0,4.0,0.75,624.3307895699062
155,523,363,181,4000.0,1000.0,4.0,0.75,1095.3834148476644
155,523,363,272,4000.0,1000.0,4.0,0.75,1310.3696476804691
155,523,363,363,4000.0,1000.0,4.0,0.75,970.0000000000001
156,667,201,20,4000.0,1000.0,4.0,0.75,172.54097323013127
156,667,201,50,4000.0,1000.0,4.0,0.75,408.13113989907936
156,667,201,100,4000.0,1000.0,4.0,0.75,734.9874122870915
156,667,201,150,4000.0,1000.0,4.0,0.75,948.8717451494964
156,667,201,201,4000.0,1000.0,4.0,0.75,970.0
157,240,64,6,1000.0,2000.0,0.5,0.0,180.56124783333627
157,240,64,16,1000.0,2000.0,0.5,0.0,482.08956002344314
157,240,64,32,1000.0,2000.0,0.5,0.0,966.0920656599834
157,240,64,48,1000.0,2000.0,0.5,0.0,1000.0
157,240,64,64,1000.0,2000.0,0.5,0.0,1000.0
158,237,262,26,1000.0,1000.0,1.0,0.0,93.59482829564081
158,237,262,65,1000.0,1000.0,1.0,0.0,234.98730523580787
158,237,262,131,1000.0,1000.0,1.0,0.0,477.2733907006557
158,237,262,196,1000.0,1000.0,1.0,0.0,719.7211768747514
158,237,262,262,1000.0,1000.0,1.0,0.0,970.0
159,514,349,34,1000.0,4000.0,0.25,0.0,313.2621204365269
159,514,349,87,1000.0,4000.0,0.25,0.0,808.0730551470731
159,514,349,174,1000.0,4000.0,0.25,0.0,1000.0
159,514,349,261,1000.0,4000.0,0.25,0.0,1000.0
159,514,349,349,1000.0,4000.0,0.25,0.0,1000.0
160,490,24,2,3000.0,1000.0,3.0,0.5,80.72947994371276
160,490,24,6,3000.0,1000.0,3.0,0.5,242.00063838156365
160,490,24,12,3000.0,1000.0,3.0,0.5,484.35955914820363
160,490,24,18,3000.0,1000.0,3.0,0.5,726.9814257453968
160,490,24,24,3000.0,1000.0,3.0,0.5,970.0
161,305,146,14,5000.0,1000.0,5.0,1.0,92.67786213176973
161,305,146,36,5000.0,1000.0,5.0,1.0,238.8305153079698
161,305,146,73,5000.0,1000.0,5.0,1.0,485.9267360567564
161,305,146,109,5000.0,1000.0,5.0,1.0,726.6452535420946
161,305,146,146,5000.0,1000.0,5.0,1.0,969.9999999999999
162,740,148,14,1000.0,5000.0,0.2,0.0,394.29722251251695
162,740,148,37,1000.0,5000.0,0.2,0.0,1000.0
162,740,148,74,1000.0,5000.0,0.2,0.0,1000.0
162,740,148,111,1000.0,5000.0,0.2,0.0,1000.0
162,740,148,148,1000.0,5000.0,0.2,0.0,1000.0
163,491,307,30,5000.0,1000.0,5.0,1.0,216.2159114917161
163,491,307,76,5000.0,1000.0,5.0,1.0,525.6077864746395
163,491,307,153,5000.0,1000.0,5.0,1.0,930.7760480680348
163,491,307,230,5000.0,1000.0,5.0,1.0,1119.8043088927932
163,491,307,307,5000.0,1000.0,5.0,1.0,970.0
164,609,281,28,1000.0,3000.0,0.3333333333333333,0.0,241.78941150755628
164,609,281,70,1000.0,3000.0,0.3333333333333333,0.0,609.5032881283619
164,609,281,140,1000.0,3000.0,0.3333333333333333,0.0,1000.0
164,609,281,210,1000.0,3000.0,0.3333333333333333,0.0,1000.0
164,609,281,281,1000.0,3000.0,0.3333333333333333,0.0,1000.0
165,545,105,10,3000.0,1000.0,3.0,0.5,95.93964432890638
165,545,105,26,3000.0,1000.0,3.0,0.5,248.2175176228579
165,545,105,52,3000.0,1000.0,3.0,0.5,491.73640859942503
165,545,105,78,3000.0,1000.0,3.0,0.5,729.5353908580543
165,545,105,105,3000.0,1000.0,3.0,0.5,969.9999999999999
166,629,103,10,2000.0,1000.0,2.0,0.25,95.14016657569283
166,629,103,25,2000.0,1000.0,2.0,0.25,237.20134272649835
166,629,103,51,2000.0,1000.0,2.0,0.25,482.22563452325204
166,629,103,77,2000.0,1000.0,2.0,0.25,726.4513124221862
166,629,103,103,2000.0,1000.0,2.0,0.25,970.0
167,532,49,4,2000.0,1000.0,2.0,0.25,78.81052657884293
